id	speed 	density	flow
-76	65.000000	0.249633	5.687178
-77	65.000000	0.197280	5.708661
-78	65.000000	0.202954	5.461207
-79	65.000000	0.170300	5.474685
-80	65.000000	0.229527	5.290644
-81	65.000000	0.204869	5.299952
-82	65.000000	0.204528	5.301109
-83	65.000000	0.149378	3.886131
-84	65.000000	0.162931	3.730615
-85	65.000000	0.178140	3.974911
-86	65.000000	0.139299	3.937890
-87	65.000000	0.142421	3.882554
-88	65.000000	0.211380	3.324862
-89	65.000000	0.144311	3.177459
-90	65.000000	0.142491	3.069092
-91	65.000000	0.088279	2.963046
-92	65.000000	0.085900	2.855010
-93	65.000000	0.096863	2.726008
-94	65.000000	0.090343	2.599228
-95	65.000000	0.088600	2.467596
-96	65.000000	0.083739	2.335610
-97	65.000000	0.078895	2.203352
-98	65.000000	0.076642	1.955170
-99	65.000000	0.059333	1.841451
-100	65.000000	0.061927	1.715062
-101	65.000000	0.050628	1.421557
-102	65.000000	0.039900	1.327990
-103	65.000000	0.044467	1.047854
-104	65.000000	0.033298	0.951945
-105	65.000000	0.029149	0.792327
-106	65.000000	0.026084	0.704427
-107	65.000000	0.022943	0.619205
-108	65.000000	0.019931	0.537322
-109	65.000000	0.017254	0.458653
-110	65.000000	0.014566	0.384808
-111	65.000000	0.012076	0.316680
-112	65.000000	0.009861	0.254773
-113	65.000000	0.007677	0.201342
-114	65.000000	0.006113	0.154209
-115	65.000000	0.003466	0.085604
-116	65.000000	0.002548	0.061789
-117	65.000000	0.001809	0.043342
-118	65.000000	0.001252	0.028569
-119	65.000000	0.000835	0.018724
-120	65.000000	0.000539	0.011962
-121	65.000000	0.000350	0.007775
-122	65.000000	0.000147	0.003281
-123	65.000000	0.000092	0.001968
-124	65.000000	0.000055	0.001108
-125	65.000000	0.000031	0.000578
-126	65.000000	0.000015	0.000228
-127	65.000000	0.000005	0.000000
-128	65.000000	0.000000	0.000000
-129	65.000000	0.000000	0.000000
-130	65.000000	0.000000	0.000000
-131	65.000000	0.000000	0.000000
-132	65.000000	0.000000	0.000000
-133	65.000000	0.000000	0.000000
-134	65.000000	0.000000	0.000000
-135	65.000000	0.000000	0.000000
-136	65.000000	0.000000	0.000000
-137	65.000000	0.000000	0.000000
-138	65.000000	0.000000	0.000000
-139	65.000000	0.000000	0.000000
-140	65.000000	0.000000	0.000000
-141	65.000000	0.000000	0.000000
-142	65.000000	0.000000	0.000000
-143	65.000000	0.000000	0.000000
-144	65.000000	0.000000	0.000000
-145	65.000000	0.000000	0.000000
-146	65.000000	0.051326	1.453705
-147	65.000000	0.051452	1.458728
-148	65.000000	0.036336	1.031297
-149	65.000000	0.061620	1.753650
-150	65.000000	0.061600	1.758378
-151	65.000000	0.062015	1.763126
-152	65.000000	0.078712	2.226661
-153	65.000000	0.071751	2.034094
-154	65.000000	0.071748	2.036023
-155	65.000000	0.142402	3.098217
-156	65.000000	0.092968	3.100653
-157	65.000000	0.092056	3.103120
-158	65.000000	0.068345	1.593660
-159	65.000000	0.041039	1.540574
-160	65.000000	0.054412	1.542682
-161	65.000000	0.052805	1.492936
-162	65.000000	0.052951	1.495584
-163	65.000000	0.068888	2.354770
-164	65.000000	0.065456	2.358162
-165	65.000000	0.064558	2.361372
-166	65.000000	0.062245	2.228555
-167	65.000000	0.128147	2.099149
-168	65.000000	0.073163	1.968123
-169	65.000000	0.069276	1.843426
-170	65.000000	0.056996	2.026100
-171	65.000000	0.058762	2.030066
-172	65.000000	0.057033	1.946960
-173	65.000000	0.104736	1.954991
-174	65.000000	0.069165	1.960590
-175	65.000000	0.064935	1.846342
-176	65.000000	0.064878	1.852362
-177	65.000000	0.089449	2.522832
-178	65.000000	0.090065	2.532878
-179	65.000000	0.090072	2.543519
-180	65.000000	0.094930	2.555228
-181	65.000000	0.095623	2.412064
-182	65.000000	0.071348	2.420705
-183	65.000000	0.080647	2.317622
-184	65.000000	0.082777	2.327173
-185	65.000000	0.081880	2.336491
-186	65.000000	0.076304	2.198922
-187	65.000000	0.068194	1.982282
-188	65.000000	0.072457	2.024846
-189	65.000000	0.071392	2.032979
-190	65.000000	0.065382	2.040019
-191	65.000000	0.061105	2.046081
-192	65.000000	0.083656	1.924454
-193	65.000000	0.067982	1.928726
-194	65.000000	0.068959	1.968139
-195	65.000000	0.069249	1.970218
-196	65.000000	0.069521	1.971767
-197	65.000000	0.064606	1.842988
-198	65.000000	0.064811	1.843051
-199	65.000000	0.085421	2.410288
-200	65.000000	0.068666	1.997578
-201	65.000000	0.068418	1.996143
-202	65.000000	0.068773	1.994288
-203	65.000000	0.057882	1.713748
-204	65.000000	0.044707	1.262723
-205	65.000000	0.050011	1.338168
-206	65.000000	0.044564	1.338325
-207	65.000000	0.047672	1.355135
-208	65.000000	0.046491	1.355545
-209	65.000000	0.048705	1.356225
-210	65.000000	0.047350	1.357183
-211	65.000000	0.047438	1.358483
-212	65.000000	0.048160	1.360188
-213	65.000000	0.046502	1.362216
-214	65.000000	0.055599	1.277498
-215	65.000000	0.033803	1.279536
-216	65.000000	0.044755	1.282660
-217	65.000000	0.044781	1.286179
-218	65.000000	0.045274	1.290151
-219	65.000000	0.044830	1.294480
-220	65.000000	0.056369	1.425444
-221	65.000000	0.043160	1.430804
-222	65.000000	0.036278	1.004631
-223	65.000000	0.030110	1.007103
-224	65.000000	0.056610	1.210476
-225	65.000000	0.050117	1.212462
-226	65.000000	0.050003	1.212536
-227	65.000000	0.036520	0.888928
-228	65.000000	0.036608	1.035885
-229	65.000000	0.026831	0.757680
-230	65.000000	0.021056	0.750680
-231	65.000000	0.021146	0.741111
-232	65.000000	0.032390	0.640541
-233	65.000000	0.021905	0.610334
-234	65.000000	0.024637	0.527146
-235	65.000000	0.015314	0.508931
-236	65.000000	0.015218	0.489948
-237	65.000000	0.016877	0.468061
-238	65.000000	0.015740	0.446289
-239	65.000000	0.015440	0.423677
-240	65.000000	0.014593	0.401039
-241	65.000000	0.013750	0.378268
-242	65.000000	0.018262	0.456069
-243	65.000000	0.013719	0.430479
-244	65.000000	0.014551	0.400482
-245	65.000000	0.011899	0.331929
-246	65.000000	0.009255	0.310407
-247	65.000000	0.011028	0.227569
-248	65.000000	0.008193	0.207317
-249	65.000000	0.009278	0.249328
-250	65.000000	0.008300	0.221647
-251	65.000000	0.007303	0.194795
-252	65.000000	0.006343	0.169014
-253	65.000000	0.005491	0.144242
-254	65.000000	0.004635	0.120995
-255	65.000000	0.003843	0.099554
-256	65.000000	0.003137	0.080076
-257	65.000000	0.002443	0.063268
-258	65.000000	0.001943	0.048445
-259	65.000000	0.001103	0.026891
-260	65.000000	0.000811	0.019405
-261	65.000000	0.000577	0.013605
-262	65.000000	0.000429	0.009880
-263	65.000000	0.000287	0.006478
-264	65.000000	0.000186	0.004140
-265	65.000000	0.000106	0.002315
-266	65.000000	0.000045	0.000977
-267	65.000000	0.000028	0.000586
-268	65.000000	0.000018	0.000355
-269	65.000000	0.000011	0.000181
-270	65.000000	0.000006	0.000057
-271	65.000000	0.000002	0.000000
-272	65.000000	0.000000	0.000000
-273	65.000000	0.000000	0.000000
-274	65.000000	0.000000	0.000000
-275	65.000000	0.000000	0.000000
-276	65.000000	0.000000	0.000000
-277	65.000000	0.000000	0.000000
-278	65.000000	0.000000	0.000000
-279	65.000000	0.000000	0.000000
-280	65.000000	0.000000	0.000000
-281	65.000000	0.000000	0.000000
-282	65.000000	0.000000	0.000000
-283	65.000000	0.000000	0.000000
-284	65.000000	0.000000	0.000000
-285	65.000000	0.000000	0.000000
-286	65.000000	0.000000	0.000000
-287	65.000000	0.000000	0.000000
-288	65.000000	0.000000	0.000000
-289	65.000000	0.234636	9.560853
-290	65.000000	0.432282	9.580436
-291	65.000000	0.155685	2.890530
-292	65.000000	0.000000	0.000000
-293	65.000000	0.048431	1.474794
-294	65.000000	0.000000	0.000000
-295	65.000000	0.000000	0.000000
-296	65.000000	0.029468	0.511548
-297	65.000000	0.019444	0.493907
-298	65.000000	0.000000	0.000000
-299	65.000000	0.037816	0.826921
-300	65.000000	0.044445	0.830078
-301	65.000000	0.000000	0.000000
-302	65.000000	0.000000	0.000000
-303	65.000000	0.000000	0.000000
-304	65.000000	0.040890	0.745839
-305	65.000000	0.000000	0.000000
-306	65.000000	0.035212	0.711715
-307	65.000000	0.000000	0.000000
-308	65.000000	0.028354	0.700851
-309	65.000000	0.000000	0.000000
-310	65.000000	0.000000	0.000000
-311	65.000000	0.020177	0.669826
-312	65.000000	0.000000	0.000000
-313	65.000000	0.025984	0.664936
-314	65.000000	0.000000	0.000000
-315	65.000000	0.000000	0.000000
-316	65.000000	0.160509	2.453289
-317	65.000000	0.000000	0.000000
-318	65.000000	0.000000	0.000000
-319	65.000000	0.000000	0.000000
-320	65.000000	0.000000	0.000000
-321	65.000000	0.024890	0.703637
-322	65.000000	0.000000	0.000000
-323	65.000000	0.000000	0.000000
-324	65.000000	0.066202	1.725570
-325	65.000000	0.000000	0.000000
-326	65.000000	0.000000	0.000000
-327	65.000000	0.019968	0.479383
-328	65.000000	0.000000	0.000000
-329	65.000000	0.000000	0.000000
-330	65.000000	0.004422	0.209135
-331	65.000000	0.014415	0.190343
-332	65.000000	0.000000	0.000000
-333	65.000000	0.000000	0.000000
-334	65.000000	0.001978	0.034150
-335	65.000000	0.000000	0.000000
-336	65.000000	0.000118	0.001580
-337	65.000000	0.000000	0.000000
-338	65.000000	0.000000	0.000000
-339	65.000000	0.000000	0.000000
-340	65.000000	0.000000	0.000000
-341	65.000000	0.000000	0.000000
-342	65.000000	0.000000	0.000000
-343	65.000000	0.000000	0.000000
-344	65.000000	0.000000	0.000000
-345	65.000000	0.000000	0.000000
-346	65.000000	0.052597	0.835605
